user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
13382,50,Female,Designer,1.15,103,5.04,8,9,1,38,263,8
13383,20,Female,Teacher,4.91,85,4.78,1,8,4,11,139,9
13384,27,Female,Business,9.18,25,7.74,1,9,0,34,89,6
13385,24,Female,Doctor,1.97,62,8.59,6,8,4,55,74,4
13386,35,Male,Business,1.08,18,5.74,5,6,2,31,65,7
13387,22,Male,Teacher,5.18,31,8.22,8,7,5,20,204,9
13388,35,Female,Designer,5.49,50,7.25,6,6,0,95,297,9
13389,22,Female,Student,3.13,71,4.09,8,1,3,74,57,5
13390,38,Female,Designer,4.04,89,4.71,5,2,1,43,55,6
13391,26,Female,Student,6.27,105,8.36,7,2,3,1,45,1
13392,23,Female,Engineer,3.47,86,7.67,1,1,2,19,45,7
13393,40,Female,Designer,7.13,7,5.93,1,8,2,29,291,6
13394,27,Female,Business,6.35,35,8.6,6,9,4,2,177,7
13395,47,Female,Student,8.14,57,6.96,1,2,2,59,243,8
13396,23,Male,Student,1.76,23,6.23,3,4,2,102,23,9
13397,56,Female,Teacher,9.33,102,8.1,4,3,0,57,128,9
13398,35,Female,Designer,7.29,43,7.52,2,4,0,14,175,7
13399,34,Female,Engineer,6.49,34,5.1,3,6,5,72,293,7
13400,42,Male,Designer,2.38,90,6.26,5,1,1,15,40,8
13401,49,Female,Business,8.24,111,5.57,1,9,1,74,258,8
13402,41,Male,Teacher,3.18,115,5.12,6,7,4,8,98,6
13403,35,Male,Designer,1.38,19,5.05,6,5,0,54,279,9
13404,57,Female,Designer,8.32,27,5.08,1,8,3,10,112,3
13405,39,Male,Engineer,3.89,19,6.37,6,5,4,69,42,8
13406,23,Male,Designer,7.68,8,4.6,4,6,2,35,264,7
13407,24,Female,Engineer,9.65,109,5.44,5,8,5,22,35,5
13408,19,Male,Student,6.31,111,6.48,7,1,5,116,123,1
13409,23,Male,Teacher,7.48,22,8.2,7,7,4,114,233,8
13410,35,Female,Student,3.43,101,6.28,3,6,3,112,55,7
13411,25,Female,Teacher,6.33,101,4.89,4,8,4,39,253,4
13412,18,Female,Student,9.32,73,6.54,6,7,5,41,247,9
13413,44,Male,Business,7.55,111,7.89,9,3,3,42,196,1
13414,21,Female,Engineer,4.7,64,6.92,2,1,3,64,97,1
13415,21,Female,Business,8.22,10,6.39,5,2,5,83,62,6
13416,43,Male,Doctor,8.77,77,8.55,1,1,2,104,37,2
13417,22,Male,Business,5.71,38,6.6,6,1,5,99,167,3
13418,40,Male,Designer,3.5,118,5.46,8,3,3,80,101,3
13419,56,Female,Doctor,5.65,117,7.51,8,5,4,113,86,8
13420,33,Male,Student,6.57,69,8.3,1,2,2,69,223,5
13421,58,Female,Engineer,5.6,18,4.65,4,4,2,96,207,5
13422,47,Male,Engineer,3.03,91,8.92,9,8,3,79,231,8
13423,18,Male,Student,1.94,15,8.04,5,9,1,119,57,2
13424,42,Female,Business,5.88,107,9.0,5,1,2,9,24,4
13425,40,Female,Student,5.44,88,5.41,1,5,2,41,255,8
13426,34,Female,Business,1.53,118,5.29,8,9,3,83,77,7
13427,41,Male,Engineer,3.91,57,4.4,2,8,4,59,43,7
13428,57,Male,Engineer,3.73,17,8.24,4,6,3,53,35,1
13429,33,Female,Designer,2.4,61,4.63,3,9,5,52,162,2
13430,48,Female,Doctor,5.35,83,5.46,2,2,1,38,190,5
13431,26,Female,Student,3.54,81,6.91,5,2,2,75,103,8
13432,20,Female,Student,3.05,92,4.25,4,1,0,0,21,2
13433,30,Female,Business,8.9,61,8.94,5,9,0,68,104,2
13434,24,Female,Business,9.51,81,4.21,6,5,5,19,160,4
13435,22,Male,Business,3.88,114,4.5,6,5,3,34,77,3
13436,37,Male,Teacher,4.25,5,4.62,4,2,2,91,257,3
13437,23,Male,Designer,1.42,23,6.49,5,4,0,57,264,8
13438,22,Male,Engineer,9.07,95,7.61,4,2,1,97,225,8
13439,20,Female,Designer,4.06,60,4.32,9,5,2,110,162,6
13440,44,Female,Student,4.3,27,7.56,4,8,5,4,151,9
13441,35,Male,Designer,4.24,34,8.48,7,8,1,109,213,3
13442,18,Female,Doctor,3.29,80,5.21,4,6,4,45,258,3
13443,19,Female,Engineer,6.5,90,6.94,4,7,3,74,129,1
13444,41,Male,Business,7.02,88,8.09,4,2,1,107,194,2
13445,50,Female,Doctor,5.75,86,5.3,6,8,4,93,270,4
13446,32,Female,Designer,1.48,20,8.97,8,3,3,88,139,7
13447,24,Male,Teacher,7.13,91,4.61,2,7,0,66,222,5
13448,38,Female,Business,7.8,41,4.04,6,3,4,2,190,1
13449,32,Female,Designer,1.43,50,5.87,9,7,5,37,245,3
13450,26,Female,Student,9.75,114,5.08,8,5,0,25,174,4
13451,49,Male,Business,6.97,117,5.11,3,7,0,5,180,8
13452,36,Female,Engineer,4.84,39,4.44,5,2,3,43,281,7
13453,33,Female,Teacher,7.62,74,4.45,3,6,1,115,141,4
13454,51,Male,Engineer,2.14,12,5.48,9,4,4,28,55,2
13455,25,Female,Designer,4.92,48,7.13,2,4,3,42,217,2
13456,41,Female,Teacher,6.53,19,7.07,7,3,1,118,213,8
13457,24,Male,Student,7.84,51,4.18,4,3,0,19,291,2
13458,31,Female,Teacher,1.64,105,5.91,7,8,5,61,34,8
13459,35,Male,Teacher,5.27,36,5.78,1,1,5,27,71,7
13460,58,Male,Teacher,9.91,40,4.88,3,3,3,64,276,3
13461,27,Male,Business,8.52,92,6.51,5,4,1,89,142,9
13462,37,Female,Designer,1.75,108,7.19,4,7,1,45,134,5
13463,47,Male,Designer,2.69,113,5.49,2,2,5,21,287,5
13464,19,Female,Engineer,7.07,111,6.53,6,7,5,110,247,1
13465,59,Female,Student,6.82,119,8.45,2,9,0,23,285,2
13466,52,Male,Designer,7.37,35,4.37,1,4,4,65,101,6
13467,22,Male,Designer,8.8,15,4.48,6,8,2,42,295,1
13468,51,Male,Doctor,5.05,44,6.8,5,1,3,118,280,6
13469,28,Female,Teacher,1.79,15,8.4,7,5,4,79,190,2
13470,48,Female,Doctor,4.12,73,4.51,2,5,3,6,175,3
13471,57,Female,Engineer,3.05,64,8.24,3,5,5,115,162,8
13472,43,Male,Business,5.71,48,7.91,5,2,3,44,90,4
13473,27,Male,Teacher,7.25,51,6.98,5,8,1,32,125,2
13474,28,Female,Student,3.34,68,7.05,7,1,0,61,145,8
13475,26,Female,Student,3.9,73,5.98,8,6,0,83,106,8
13476,47,Male,Student,8.03,39,5.68,9,1,0,30,99,3
13477,24,Male,Designer,4.94,79,4.12,7,2,3,10,242,4
13478,39,Male,Student,8.57,52,4.15,2,6,5,49,254,1
13479,50,Male,Designer,5.64,35,7.72,3,7,4,10,241,4
13480,44,Female,Designer,1.95,61,4.39,8,1,4,73,194,1
13481,22,Female,Teacher,7.1,82,4.79,9,6,4,60,221,2
13482,53,Female,Student,2.83,34,6.85,1,7,4,108,122,7
13483,32,Female,Designer,3.21,112,6.26,9,7,4,44,63,2
13484,43,Male,Student,8.97,41,8.93,7,1,2,112,265,4
13485,29,Male,Engineer,6.05,41,5.59,4,2,5,47,75,5
13486,43,Female,Engineer,4.67,41,8.39,7,7,5,108,99,6
13487,26,Female,Student,9.77,76,6.84,5,4,0,76,211,8
13488,22,Female,Doctor,6.24,41,4.74,9,2,2,10,88,2
13489,57,Male,Student,8.17,21,5.98,8,9,0,44,290,9
13490,26,Female,Designer,4.93,88,8.83,1,1,2,71,135,5
13491,45,Female,Business,7.77,50,6.31,7,8,5,62,181,6
13492,56,Male,Doctor,2.97,42,7.49,5,3,2,26,98,7
13493,45,Female,Student,1.04,87,5.7,8,4,0,46,101,6
13494,44,Female,Engineer,1.37,116,8.5,1,3,5,90,157,6
13495,59,Female,Engineer,2.77,118,8.38,1,2,5,104,217,1
13496,34,Female,Engineer,7.45,6,4.82,6,5,1,16,264,1
13497,38,Female,Doctor,7.56,63,8.79,1,4,1,60,207,4
13498,49,Male,Doctor,8.13,25,8.32,1,3,4,24,148,4
13499,32,Female,Business,7.5,118,6.98,6,1,3,65,232,6
13500,42,Male,Teacher,7.88,92,8.76,6,1,5,80,143,7
13501,38,Male,Doctor,6.66,8,8.94,8,7,0,21,60,5
13502,22,Male,Designer,6.46,37,5.76,7,2,4,55,103,4
13503,23,Female,Student,4.75,59,8.71,5,8,0,30,251,5
13504,52,Female,Student,6.53,92,7.65,2,6,5,68,157,6
13505,32,Male,Doctor,5.89,97,8.77,7,8,0,79,245,9
13506,53,Female,Teacher,5.49,69,5.44,3,1,2,67,24,9
13507,43,Female,Designer,5.3,114,8.26,3,1,4,83,162,7
13508,42,Male,Doctor,7.28,49,5.03,4,9,5,107,244,4
13509,59,Male,Student,1.08,97,6.48,3,7,4,55,148,6
13510,50,Male,Designer,6.37,38,5.77,3,6,2,67,293,4
13511,37,Female,Student,7.55,39,8.04,5,5,0,119,195,6
13512,55,Female,Student,5.57,74,8.91,3,4,1,10,213,1
13513,45,Female,Teacher,8.91,61,4.64,3,9,4,110,158,3
13514,29,Male,Designer,4.58,86,6.65,1,4,3,29,89,7
13515,34,Male,Designer,8.67,86,6.61,2,2,0,1,130,6
13516,42,Female,Business,7.71,17,7.91,9,6,0,104,41,9
13517,23,Male,Teacher,1.33,76,6.02,4,8,1,96,245,5
13518,51,Male,Business,3.98,76,5.8,1,4,0,72,123,5
13519,38,Female,Doctor,8.75,93,7.13,1,2,1,50,240,1
13520,20,Male,Doctor,5.46,65,5.58,6,1,0,79,272,9
13521,19,Male,Business,1.79,80,4.49,6,3,1,29,38,9
13522,59,Female,Student,3.15,24,6.19,4,5,5,85,188,2
13523,20,Female,Designer,3.38,15,4.96,7,6,3,41,210,7
13524,28,Female,Doctor,2.71,73,4.07,6,3,5,3,232,5
13525,27,Male,Student,7.18,17,5.64,7,9,2,79,120,1
13526,52,Male,Student,9.0,85,5.08,3,4,2,34,221,3
13527,40,Female,Business,5.71,109,5.46,4,3,0,29,91,7
13528,22,Female,Teacher,3.69,89,6.76,9,4,5,111,133,3
13529,48,Female,Teacher,4.56,38,5.5,4,9,4,12,74,6
13530,33,Male,Designer,4.89,24,6.04,4,7,5,43,298,6
13531,30,Female,Teacher,1.1,43,4.48,3,7,5,113,245,3
13532,50,Female,Student,6.85,49,5.79,2,8,0,86,292,8
13533,40,Female,Teacher,3.6,92,7.89,9,5,3,34,114,5
13534,51,Female,Teacher,6.88,19,8.95,6,6,5,96,127,3
13535,36,Female,Teacher,7.43,56,8.86,3,3,1,34,91,3
13536,44,Male,Doctor,5.66,39,6.33,7,7,2,79,70,7
13537,37,Male,Doctor,3.32,108,6.29,6,3,3,99,34,9
13538,37,Female,Engineer,2.66,46,8.36,7,8,2,118,85,8
13539,49,Female,Student,9.68,118,5.38,1,2,1,43,102,3
13540,45,Male,Doctor,1.57,52,5.52,9,3,0,47,292,1
13541,34,Male,Designer,6.56,10,8.12,8,9,0,68,82,8
13542,31,Female,Business,9.78,47,6.74,1,7,5,11,48,5
13543,25,Female,Designer,6.83,112,4.23,7,8,0,77,102,8
13544,38,Female,Engineer,1.63,13,9.0,4,8,4,95,133,2
13545,40,Female,Engineer,8.56,24,6.73,9,1,3,102,148,1
13546,28,Female,Doctor,4.63,102,4.87,5,6,4,17,89,9
13547,59,Male,Designer,8.86,71,4.12,8,7,2,37,35,1
13548,53,Male,Designer,9.57,50,6.44,4,8,0,72,216,8
13549,22,Male,Student,8.1,75,7.87,9,4,5,117,96,5
13550,38,Male,Student,9.11,99,7.29,2,7,0,100,173,4
13551,20,Female,Doctor,5.62,110,7.36,4,6,0,68,106,3
13552,30,Female,Engineer,9.36,24,6.49,8,5,4,59,81,9
13553,27,Female,Designer,3.28,118,6.78,5,9,0,75,130,2
13554,21,Female,Engineer,2.85,10,8.33,9,2,0,115,34,7
13555,31,Male,Student,2.73,77,6.53,9,1,5,52,76,6
13556,31,Female,Student,6.0,35,7.12,1,8,2,9,130,3
13557,41,Male,Student,7.62,66,6.94,4,8,4,12,62,7
13558,37,Female,Engineer,8.06,5,8.16,7,6,4,69,96,8
13559,18,Male,Teacher,9.97,18,5.97,7,5,0,56,196,9
13560,27,Male,Student,6.04,60,7.13,4,5,1,77,30,7
13561,41,Female,Student,8.53,70,4.55,2,7,5,71,255,8
13562,52,Female,Engineer,8.27,84,4.41,7,9,5,85,299,8
13563,43,Female,Business,3.54,51,7.86,7,6,5,81,260,4
13564,34,Male,Student,8.24,116,7.77,7,5,0,21,185,1
13565,38,Male,Teacher,7.49,65,6.23,1,2,0,5,29,6
13566,44,Male,Doctor,3.52,49,5.61,5,1,4,6,225,2
13567,48,Female,Designer,9.8,41,7.38,6,9,4,98,99,1
13568,48,Female,Doctor,3.85,32,8.39,2,2,1,113,226,3
13569,26,Male,Designer,2.49,15,7.92,9,5,0,14,255,7
13570,41,Female,Student,8.71,21,5.15,4,7,5,25,271,1
13571,35,Female,Business,5.5,42,5.21,4,8,2,55,184,4
13572,32,Female,Student,2.68,15,6.26,1,8,4,47,197,8
13573,18,Female,Student,9.52,48,8.6,2,7,5,72,285,1
13574,54,Female,Doctor,7.17,77,5.24,4,9,3,80,246,8
13575,57,Male,Designer,1.29,78,4.66,5,5,0,96,89,2
13576,28,Male,Doctor,5.47,98,6.27,7,5,3,114,272,9
13577,36,Female,Engineer,6.27,53,7.97,7,3,4,47,222,7
13578,52,Female,Student,3.89,103,4.68,1,6,1,89,200,3
13579,41,Male,Doctor,2.03,22,7.58,7,3,3,99,92,8
13580,48,Female,Business,6.81,30,7.32,6,5,0,50,197,7
13581,24,Male,Student,7.04,32,8.05,4,5,5,34,175,2
13582,53,Male,Engineer,3.07,18,8.89,1,7,5,38,228,4
13583,35,Female,Doctor,1.96,23,8.67,7,6,4,29,128,6
13584,28,Male,Teacher,9.18,11,7.5,6,6,1,5,151,4
13585,49,Male,Designer,8.16,94,8.64,7,8,3,32,159,5
13586,22,Male,Designer,8.5,43,8.46,8,3,3,87,37,8
13587,39,Female,Student,2.01,119,6.32,7,6,0,19,275,6
13588,58,Male,Doctor,7.95,27,4.2,2,7,0,116,154,7
13589,24,Male,Teacher,4.97,118,7.17,4,2,5,28,111,4
13590,41,Female,Engineer,8.47,21,6.77,9,3,3,74,207,4
13591,57,Male,Designer,6.12,83,5.41,9,6,0,97,147,2
13592,47,Female,Business,6.63,64,7.86,4,6,1,107,190,9
13593,31,Male,Business,3.91,96,4.81,8,5,4,104,166,4
13594,44,Male,Engineer,3.77,111,6.7,8,5,2,74,222,7
13595,40,Female,Doctor,5.56,46,4.98,2,6,4,95,35,4
13596,56,Female,Student,1.59,80,5.23,5,8,0,14,209,5
13597,19,Female,Student,7.18,65,7.04,4,1,5,109,191,1
13598,27,Female,Designer,7.15,28,6.35,3,1,2,40,269,6
13599,51,Female,Business,9.39,89,7.64,9,1,4,54,101,7
13600,52,Female,Student,3.24,84,5.37,9,3,2,96,258,3
13601,58,Male,Doctor,7.16,117,5.65,4,6,4,112,126,7
13602,23,Female,Student,6.98,12,8.5,2,3,1,47,213,3
13603,42,Male,Engineer,2.29,59,4.61,2,2,1,77,247,1
13604,47,Female,Teacher,6.26,28,8.38,3,8,5,28,193,8
13605,30,Male,Business,7.35,108,5.32,2,9,5,116,229,8
13606,56,Female,Doctor,3.83,82,6.05,1,2,3,62,241,2
13607,44,Female,Teacher,1.47,93,5.83,5,4,0,100,112,5
13608,20,Male,Designer,3.53,32,8.44,8,5,1,75,55,9
13609,38,Male,Engineer,3.28,29,6.2,5,3,1,82,189,6
13610,47,Female,Doctor,4.39,105,7.45,7,5,0,102,216,7
13611,59,Female,Student,6.01,30,6.67,3,4,3,62,244,4
13612,26,Male,Teacher,6.03,100,5.08,2,9,5,119,28,6
13613,55,Female,Engineer,5.98,97,6.04,4,4,1,20,235,8
13614,55,Female,Engineer,7.68,72,7.94,1,7,5,40,236,3
13615,55,Female,Student,9.71,56,7.27,4,6,3,82,179,8
13616,18,Male,Business,5.96,82,7.05,8,9,2,116,255,7
13617,36,Male,Business,2.17,42,6.81,7,5,4,109,132,7
13618,51,Male,Teacher,2.4,35,6.37,8,5,5,96,242,9
13619,29,Female,Designer,3.92,66,5.01,8,2,1,92,83,5
13620,57,Male,Doctor,1.3,70,7.66,7,8,5,67,127,3
13621,23,Female,Engineer,9.38,117,5.62,6,5,1,56,277,6
13622,41,Female,Business,9.13,105,4.74,3,2,2,37,97,3
13623,42,Male,Designer,9.93,71,7.72,2,8,0,118,158,1
13624,48,Male,Engineer,1.34,16,4.93,5,1,1,49,257,9
13625,28,Male,Business,3.5,112,6.86,9,5,4,16,260,1
13626,47,Female,Student,2.94,22,5.74,5,5,3,37,237,9
13627,23,Female,Designer,1.88,86,6.49,9,9,1,32,158,4
13628,48,Male,Business,5.82,26,7.45,3,4,0,41,113,5
13629,24,Female,Teacher,5.61,116,7.22,7,4,0,64,195,7
13630,38,Male,Doctor,2.87,56,6.44,1,3,1,13,61,4
13631,47,Male,Student,7.38,114,5.03,5,7,5,89,231,6
13632,28,Female,Designer,9.09,97,8.25,8,1,1,99,239,9
13633,55,Male,Business,7.61,48,4.74,5,6,2,29,86,4
13634,26,Male,Business,7.64,117,8.13,6,7,1,28,194,2
13635,49,Female,Business,6.88,34,5.2,4,1,2,33,187,4
13636,46,Male,Business,8.76,22,7.8,9,8,2,105,115,3
13637,41,Male,Business,6.2,36,4.05,2,9,1,67,120,5
13638,30,Female,Student,9.4,75,8.49,9,6,4,5,46,3
13639,38,Female,Student,9.91,117,8.44,5,6,2,40,61,8
13640,32,Male,Teacher,8.64,97,5.19,4,4,5,65,258,3
13641,23,Female,Student,5.96,100,7.55,6,9,3,51,192,9
13642,58,Female,Engineer,3.72,18,4.93,8,1,1,51,134,5
13643,46,Male,Teacher,7.22,43,5.5,5,8,2,86,220,2
13644,38,Female,Engineer,4.83,50,7.18,8,1,3,81,117,4
13645,24,Female,Designer,3.74,11,7.36,1,6,0,93,257,2
13646,23,Female,Student,4.91,54,4.33,8,8,4,79,101,5
13647,35,Male,Teacher,3.65,118,7.43,6,7,3,19,168,3
13648,45,Female,Teacher,7.16,51,5.41,6,5,0,97,23,2
13649,39,Female,Business,7.61,70,7.21,2,2,4,73,80,4
13650,43,Female,Teacher,8.42,55,7.04,8,3,5,23,239,5
13651,26,Male,Business,4.23,107,5.2,5,2,4,108,255,4
13652,37,Female,Designer,5.06,87,6.32,1,6,2,33,96,8
13653,52,Female,Business,5.53,70,6.5,7,6,0,102,64,1
13654,57,Female,Designer,9.44,67,4.89,3,7,4,33,29,1
13655,40,Female,Designer,1.13,102,6.83,5,7,2,62,61,3
13656,38,Male,Teacher,9.11,99,4.41,7,4,3,74,138,4
13657,37,Female,Doctor,7.81,21,7.43,2,2,3,70,174,9
13658,58,Male,Student,3.42,99,4.53,8,3,0,21,267,6
13659,49,Female,Doctor,9.74,105,8.99,8,1,2,117,270,6
13660,54,Female,Teacher,5.33,22,7.54,7,1,5,15,290,3
13661,56,Female,Teacher,3.67,82,8.69,3,7,5,105,53,1
13662,21,Female,Engineer,7.47,47,5.46,4,9,2,50,201,6
13663,33,Female,Teacher,4.49,13,7.12,8,8,2,114,205,9
13664,59,Male,Student,1.28,74,7.37,4,9,2,99,42,2
13665,18,Female,Teacher,9.39,16,7.79,8,5,1,110,252,9
13666,41,Male,Doctor,2.74,14,7.43,7,3,1,95,275,7
13667,25,Male,Engineer,3.3,98,5.63,8,9,3,34,214,2
13668,22,Male,Business,3.6,25,6.19,5,9,5,83,275,1
13669,26,Male,Business,5.81,96,8.74,1,9,3,17,287,2
13670,29,Male,Student,2.78,13,4.16,7,3,0,86,218,3
13671,38,Male,Business,1.11,107,8.55,4,1,2,8,122,4
13672,28,Female,Doctor,9.74,100,8.36,9,5,4,10,68,6
13673,51,Female,Engineer,9.98,72,6.42,7,2,1,16,98,5
13674,46,Female,Engineer,1.24,64,5.7,6,4,5,76,35,5
13675,52,Female,Engineer,2.09,109,7.22,3,8,3,117,208,8
13676,25,Female,Teacher,1.54,97,6.41,1,5,2,107,60,5
13677,43,Male,Engineer,4.29,34,6.42,5,9,1,47,199,7
13678,54,Male,Teacher,4.68,44,5.08,3,3,0,114,284,5
13679,59,Female,Student,3.91,81,8.27,9,9,1,93,195,1
13680,48,Male,Engineer,3.48,86,4.59,3,4,4,9,247,9
13681,37,Female,Designer,4.9,31,5.23,8,9,5,113,235,3
13682,19,Female,Business,9.86,11,8.87,8,2,2,94,53,9
13683,33,Male,Teacher,9.7,93,8.25,3,8,3,16,294,5
13684,37,Male,Doctor,9.86,30,6.74,3,8,0,37,105,7
13685,35,Male,Business,8.57,92,7.97,6,8,3,9,218,7
13686,33,Female,Doctor,8.12,42,5.93,9,4,2,85,88,3
13687,23,Female,Teacher,5.68,109,8.57,2,8,1,9,153,4
13688,53,Male,Business,8.04,32,6.21,8,9,4,53,121,3
13689,34,Female,Designer,3.58,83,5.94,2,5,0,93,174,5
13690,37,Male,Engineer,6.42,77,4.71,5,3,0,75,54,9
13691,44,Female,Designer,8.33,23,4.75,2,5,2,12,130,3
13692,51,Female,Student,7.39,61,6.63,4,1,0,94,52,6
13693,53,Female,Doctor,9.0,104,6.71,9,9,0,65,285,4
13694,46,Male,Teacher,2.81,14,4.93,6,2,0,2,232,4
13695,22,Female,Engineer,7.98,67,6.13,9,5,2,83,271,8
13696,34,Female,Teacher,1.87,16,4.85,3,4,5,81,82,9
13697,51,Male,Designer,8.63,38,4.74,1,5,3,66,63,6
13698,47,Female,Doctor,5.58,54,5.91,8,1,5,97,133,1
13699,33,Female,Engineer,4.03,23,6.98,5,8,1,70,118,1
13700,43,Female,Business,9.8,53,6.87,5,7,0,10,245,7
13701,28,Female,Engineer,1.46,105,7.11,5,6,3,39,278,2
13702,54,Male,Doctor,8.32,97,7.68,8,9,1,49,221,3
13703,54,Male,Doctor,3.87,46,4.62,9,2,4,82,268,4
13704,19,Female,Teacher,6.6,117,5.86,9,9,1,39,65,8
13705,27,Male,Business,1.16,40,7.57,2,6,4,70,202,2
13706,20,Male,Designer,5.07,19,5.31,7,5,2,41,124,6
13707,22,Male,Doctor,1.66,22,6.71,7,6,3,87,79,9
13708,22,Male,Doctor,3.39,30,7.44,8,7,3,10,262,8
13709,44,Female,Designer,5.67,118,5.42,1,3,3,95,273,2
13710,23,Female,Engineer,9.37,119,4.95,1,2,5,45,29,3
13711,35,Female,Doctor,5.74,84,4.27,3,1,1,45,96,4
13712,59,Male,Designer,1.99,31,8.09,9,3,3,77,44,5
13713,24,Male,Teacher,8.74,25,8.58,6,8,1,6,220,3
13714,27,Male,Student,4.77,80,4.23,9,6,2,100,86,3
13715,22,Female,Student,3.29,86,7.09,8,6,3,106,30,6
13716,54,Male,Student,9.52,47,4.5,3,9,0,85,183,8
13717,26,Female,Designer,6.86,114,7.65,6,5,4,66,272,6
13718,56,Male,Doctor,3.12,70,6.54,7,5,3,17,227,4
13719,26,Male,Doctor,8.91,13,5.89,2,9,5,55,189,8
13720,35,Male,Business,1.07,96,4.03,5,4,5,108,143,5
13721,35,Male,Doctor,7.04,63,6.1,3,2,2,12,153,7
13722,32,Male,Business,8.52,50,7.71,1,4,3,9,157,9
13723,39,Female,Engineer,4.9,68,7.15,2,7,2,118,95,7
13724,44,Male,Student,6.53,62,4.01,3,4,3,93,63,1
13725,47,Female,Engineer,1.21,13,8.83,3,3,3,11,128,8
13726,24,Male,Teacher,5.35,66,4.93,1,9,0,27,227,2
13727,34,Male,Engineer,2.97,65,8.99,8,8,0,116,36,8
13728,25,Female,Designer,6.67,23,8.28,3,1,4,12,162,6
13729,27,Male,Student,3.01,61,7.67,1,8,2,41,44,8
13730,55,Female,Business,4.97,98,5.27,4,5,2,58,246,8
13731,38,Male,Business,9.11,80,7.63,3,2,2,42,65,6
13732,31,Male,Engineer,6.06,96,5.19,6,8,3,100,229,6
13733,19,Female,Student,4.74,78,6.81,1,4,4,40,77,7
13734,27,Female,Doctor,3.33,117,4.92,6,2,2,108,150,9
13735,22,Female,Business,8.98,43,5.61,8,7,1,112,62,5
13736,20,Female,Doctor,8.51,93,4.74,1,4,4,101,290,7
13737,27,Male,Student,1.78,84,8.81,8,4,0,86,123,9
13738,30,Female,Teacher,1.13,7,6.75,9,5,4,71,61,4
13739,22,Male,Engineer,7.64,73,8.95,8,8,5,96,279,6
13740,50,Female,Doctor,9.15,117,6.68,1,6,2,73,223,8
13741,44,Female,Student,4.06,14,4.28,2,2,0,4,254,7
13742,23,Female,Designer,1.32,52,8.91,7,2,2,84,220,4
13743,38,Male,Doctor,8.01,62,5.0,8,3,2,105,95,5
13744,54,Female,Business,3.48,82,6.41,8,5,5,69,80,5
13745,58,Male,Student,9.65,26,7.91,7,4,3,98,224,6
13746,21,Female,Doctor,8.17,116,5.52,8,1,1,78,281,4
13747,47,Female,Teacher,8.69,42,5.23,4,1,5,88,181,6
13748,20,Female,Teacher,6.71,22,7.72,6,2,2,87,143,1
13749,25,Female,Doctor,5.47,115,6.36,4,5,0,107,62,7
13750,35,Female,Teacher,9.1,85,4.95,1,8,4,21,202,8
13751,33,Male,Teacher,3.15,55,7.75,9,2,4,86,44,1
13752,29,Female,Business,4.93,71,7.96,1,8,5,3,267,2
13753,36,Male,Business,4.62,59,6.45,9,8,1,19,26,6
13754,55,Female,Engineer,7.68,61,6.81,3,3,3,0,172,5
13755,37,Male,Designer,7.09,46,4.38,5,1,4,87,71,4
13756,37,Female,Student,1.78,100,5.92,8,1,4,7,230,4
13757,51,Male,Designer,1.89,16,6.1,4,2,0,42,284,8
13758,58,Female,Designer,5.03,28,7.77,5,8,4,77,203,8
13759,39,Male,Doctor,4.21,68,5.93,6,1,3,100,57,4
13760,57,Female,Doctor,9.09,27,5.3,6,6,0,24,234,8
13761,32,Female,Engineer,1.13,118,4.15,8,4,2,85,204,5
13762,29,Male,Business,4.0,48,6.33,8,6,0,7,120,3
13763,52,Male,Teacher,5.45,108,6.26,3,3,4,116,206,1
13764,56,Female,Teacher,7.24,78,5.12,9,1,0,88,109,4
13765,56,Female,Business,5.43,88,6.88,3,5,2,76,282,7
13766,38,Male,Business,9.52,92,8.17,3,7,2,78,245,1
13767,28,Male,Designer,3.55,16,4.97,6,4,5,69,284,3
13768,20,Female,Doctor,4.03,78,8.19,6,3,4,99,186,1
13769,55,Female,Student,3.22,41,5.78,1,2,1,96,90,7
13770,26,Female,Doctor,2.58,28,4.99,6,4,4,80,117,3
13771,33,Female,Designer,9.25,51,7.07,9,4,0,40,160,1
13772,35,Male,Engineer,8.81,87,8.25,7,3,4,28,114,3
13773,29,Female,Student,6.03,43,4.41,6,5,4,26,98,9
13774,18,Female,Engineer,1.33,114,7.54,2,1,5,51,275,1
13775,23,Male,Designer,9.06,49,4.69,5,4,4,93,200,1
13776,23,Male,Designer,1.15,8,4.0,2,4,2,91,215,1
13777,32,Female,Teacher,6.98,105,8.14,5,7,1,77,21,1
13778,36,Female,Student,9.71,24,8.08,2,3,5,30,151,8
13779,31,Female,Doctor,6.26,17,5.16,8,7,4,100,221,3
13780,52,Male,Doctor,1.05,96,5.77,9,3,1,39,62,3
13781,29,Female,Business,7.71,25,4.57,2,5,4,79,296,4
13782,37,Female,Engineer,6.84,59,6.25,1,7,5,85,182,1
13783,58,Female,Engineer,5.21,117,8.11,2,1,0,88,155,2
13784,19,Female,Doctor,2.01,50,5.08,4,9,1,31,245,5
13785,48,Male,Teacher,7.17,119,7.55,7,1,1,115,153,6
13786,48,Female,Teacher,3.81,101,7.38,4,9,4,36,257,1
13787,59,Male,Business,1.58,6,7.53,1,7,3,51,229,6
13788,27,Female,Business,1.97,62,6.86,3,7,5,26,266,8
